structure_id,relative_cif_path,graph_file,num_nodes,num_edges,node_feature_dim,edge_feature_dim,energy,delta_energy,lower_rotation,displacement,upper_rotation
L240_D9.6_U280,r240/t9.6/t9.6_280.cif,L240_D9.6_U280.pkl,156,3540,4,3,-936.20509,0.4347099999999955,240.0,9.6,280.0
L240_D9.6_U300,r240/t9.6/t9.6_300.cif,L240_D9.6_U300.pkl,156,3616,4,3,-936.29224,0.347560000000044,240.0,9.6,300.0
L240_D9.6_U320,r240/t9.6/t9.6_320.cif,L240_D9.6_U320.pkl,156,3626,4,3,-936.28086,0.3589400000000751,240.0,9.6,320.0
L240_D9.6_U340,r240/t9.6/t9.6_340.cif,L240_D9.6_U340.pkl,156,3576,4,3,-936.14211,0.4976900000000341,240.0,9.6,340.0
L240_D9.6_U40,r240/t9.6/t9.6_40.cif,L240_D9.6_U40.pkl,156,3534,4,3,-936.04528,0.5945199999999886,240.0,9.6,40.0
L240_D9.6_U60,r240/t9.6/t9.6_60.cif,L240_D9.6_U60.pkl,156,3552,4,3,-936.10828,0.5315200000000004,240.0,9.6,60.0
L240_D9.6_U80,r240/t9.6/t9.6_80.cif,L240_D9.6_U80.pkl,156,3542,4,3,-936.11996,0.5198400000000447,240.0,9.6,80.0
L260_D0_U0,r260/t0/t0_0.cif,L260_D0_U0.pkl,156,3788,4,3,-936.46767,0.1721300000000383,260.0,0.0,0.0
L260_D0_U100,r260/t0/t0_100.cif,L260_D0_U100.pkl,156,3768,4,3,-936.4084,0.2314000000000078,260.0,0.0,100.0
L260_D0_U120,r260/t0/t0_120.cif,L260_D0_U120.pkl,156,3822,4,3,-936.373,0.2667999999999892,260.0,0.0,120.0
L260_D0_U140,r260/t0/t0_140.cif,L260_D0_U140.pkl,156,3742,4,3,-936.25941,0.380390000000034,260.0,0.0,140.0
L260_D0_U160,r260/t0/t0_160.cif,L260_D0_U160.pkl,156,3768,4,3,-936.20312,0.4366800000000239,260.0,0.0,160.0
L260_D0_U180,r260/t0/t0_180.cif,L260_D0_U180.pkl,156,3742,4,3,-936.25789,0.3819100000000617,260.0,0.0,180.0
L260_D0_U20,r260/t0/t0_20.cif,L260_D0_U20.pkl,156,3650,4,3,-936.16821,0.4715899999999919,260.0,0.0,20.0
L260_D0_U200,r260/t0/t0_200.cif,L260_D0_U200.pkl,156,3738,4,3,-936.44037,0.1994300000000066,260.0,0.0,200.0
L260_D0_U220,r260/t0/t0_220.cif,L260_D0_U220.pkl,156,3850,4,3,-936.54627,0.093529999999987,260.0,0.0,220.0
L260_D0_U240,r260/t0/t0_240.cif,L260_D0_U240.pkl,156,3880,4,3,-936.51865,0.1211500000000569,260.0,0.0,240.0
L260_D0_U260,r260/t0/t0_260.cif,L260_D0_U260.pkl,156,3860,4,3,-936.49705,0.1427500000000918,260.0,0.0,260.0
L260_D0_U280,r260/t0/t0_280.cif,L260_D0_U280.pkl,156,3900,4,3,-936.67311,-0.0333099999999149,260.0,0.0,280.0
L260_D0_U300,r260/t0/t0_300.cif,L260_D0_U300.pkl,156,3868,4,3,-936.60528,0.0345200000000431,260.0,0.0,300.0
L260_D0_U320,r260/t0/t0_320.cif,L260_D0_U320.pkl,156,3786,4,3,-936.51057,0.1292300000000068,260.0,0.0,320.0
L260_D0_U340,r260/t0/t0_340.cif,L260_D0_U340.pkl,156,3778,4,3,-936.46099,0.1788099999999985,260.0,0.0,340.0
L260_D0_U40,r260/t0/t0_40.cif,L260_D0_U40.pkl,156,3674,4,3,-936.28011,0.3596900000000005,260.0,0.0,40.0
L260_D0_U60,r260/t0/t0_60.cif,L260_D0_U60.pkl,156,3720,4,3,-936.40362,0.2361799999999903,260.0,0.0,60.0
L260_D0_U80,r260/t0/t0_80.cif,L260_D0_U80.pkl,156,3822,4,3,-936.49912,0.1406800000000885,260.0,0.0,80.0
L260_D1.2_U0,r260/t1.2/t1.2_0.cif,L260_D1.2_U0.pkl,156,3614,4,3,-936.22957,0.4102300000000696,260.0,1.2,0.0
L260_D1.2_U100,r260/t1.2/t1.2_100.cif,L260_D1.2_U100.pkl,156,3766,4,3,-936.44225,0.197550000000092,260.0,1.2,100.0
L260_D1.2_U120,r260/t1.2/t1.2_120.cif,L260_D1.2_U120.pkl,156,3624,4,3,-936.2515,0.388300000000072,260.0,1.2,120.0
L260_D1.2_U140,r260/t1.2/t1.2_140.cif,L260_D1.2_U140.pkl,156,3658,4,3,-936.23987,0.3999300000000403,260.0,1.2,140.0
L260_D1.2_U160,r260/t1.2/t1.2_160.cif,L260_D1.2_U160.pkl,156,3608,4,3,-936.23979,0.4000100000000657,260.0,1.2,160.0
L260_D1.2_U180,r260/t1.2/t1.2_180.cif,L260_D1.2_U180.pkl,156,3620,4,3,-936.28823,0.3515700000000379,260.0,1.2,180.0
L260_D1.2_U20,r260/t1.2/t1.2_20.cif,L260_D1.2_U20.pkl,156,3540,4,3,-936.11236,0.5274400000000696,260.0,1.2,20.0
L260_D1.2_U200,r260/t1.2/t1.2_200.cif,L260_D1.2_U200.pkl,156,3610,4,3,-936.34629,0.293510000000083,260.0,1.2,200.0
L260_D1.2_U220,r260/t1.2/t1.2_220.cif,L260_D1.2_U220.pkl,156,3698,4,3,-936.38307,0.2567300000000614,260.0,1.2,220.0
L260_D1.2_U240,r260/t1.2/t1.2_240.cif,L260_D1.2_U240.pkl,156,3748,4,3,-936.37012,0.2696799999999939,260.0,1.2,240.0
L260_D1.2_U260,r260/t1.2/t1.2_260.cif,L260_D1.2_U260.pkl,156,3662,4,3,-936.37202,0.2677800000000161,260.0,1.2,260.0
L260_D1.2_U280,r260/t1.2/t1.2_280.cif,L260_D1.2_U280.pkl,156,3782,4,3,-936.63748,0.0023200000000542,260.0,1.2,280.0
L260_D1.2_U300,r260/t1.2/t1.2_300.cif,L260_D1.2_U300.pkl,156,3694,4,3,-936.54864,0.0911600000000589,260.0,1.2,300.0
L260_D1.2_U320,r260/t1.2/t1.2_320.cif,L260_D1.2_U320.pkl,156,3686,4,3,-936.49736,0.1424400000000787,260.0,1.2,320.0
L260_D1.2_U340,r260/t1.2/t1.2_340.cif,L260_D1.2_U340.pkl,156,3780,4,3,-936.56834,0.0714600000000018,260.0,1.2,340.0
L260_D1.2_U40,r260/t1.2/t1.2_40.cif,L260_D1.2_U40.pkl,156,3592,4,3,-936.20513,0.4346699999999828,260.0,1.2,40.0
L260_D1.2_U60,r260/t1.2/t1.2_60.cif,L260_D1.2_U60.pkl,156,3652,4,3,-936.44737,0.1924300000000585,260.0,1.2,60.0
L260_D1.2_U80,r260/t1.2/t1.2_80.cif,L260_D1.2_U80.pkl,156,3774,4,3,-936.52881,0.1109900000000152,260.0,1.2,80.0
L260_D2.4_U0,r260/t2.4/t2.4_0.cif,L260_D2.4_U0.pkl,156,3648,4,3,-936.23808,0.4017200000000684,260.0,2.4,0.0
L260_D2.4_U100,r260/t2.4/t2.4_100.cif,L260_D2.4_U100.pkl,156,3802,4,3,-936.47444,0.1653600000000779,260.0,2.4,100.0
L260_D2.4_U120,r260/t2.4/t2.4_120.cif,L260_D2.4_U120.pkl,156,3556,4,3,-936.14707,0.4927300000000514,260.0,2.4,120.0
L260_D2.4_U140,r260/t2.4/t2.4_140.cif,L260_D2.4_U140.pkl,156,3672,4,3,-936.33336,0.306440000000066,260.0,2.4,140.0
L260_D2.4_U160,r260/t2.4/t2.4_160.cif,L260_D2.4_U160.pkl,156,3618,4,3,-936.35743,0.2823700000000144,260.0,2.4,160.0
L260_D2.4_U180,r260/t2.4/t2.4_180.cif,L260_D2.4_U180.pkl,156,3636,4,3,-936.39051,0.2492900000000872,260.0,2.4,180.0
L260_D2.4_U20,r260/t2.4/t2.4_20.cif,L260_D2.4_U20.pkl,156,3660,4,3,-936.17562,0.4641800000000557,260.0,2.4,20.0
L260_D2.4_U200,r260/t2.4/t2.4_200.cif,L260_D2.4_U200.pkl,156,3616,4,3,-936.34591,0.293890000000033,260.0,2.4,200.0
L260_D2.4_U220,r260/t2.4/t2.4_220.cif,L260_D2.4_U220.pkl,156,3718,4,3,-936.30334,0.3364599999999882,260.0,2.4,220.0
L260_D2.4_U240,r260/t2.4/t2.4_240.cif,L260_D2.4_U240.pkl,156,3756,4,3,-936.45823,0.1815700000000788,260.0,2.4,240.0
L260_D2.4_U260,r260/t2.4/t2.4_260.cif,L260_D2.4_U260.pkl,156,3800,4,3,-936.46407,0.1757300000000441,260.0,2.4,260.0
L260_D2.4_U280,r260/t2.4/t2.4_280.cif,L260_D2.4_U280.pkl,156,3828,4,3,-936.57525,0.0645500000000538,260.0,2.4,280.0
L260_D2.4_U300,r260/t2.4/t2.4_300.cif,L260_D2.4_U300.pkl,156,3674,4,3,-936.43179,0.2080100000000584,260.0,2.4,300.0
L260_D2.4_U320,r260/t2.4/t2.4_320.cif,L260_D2.4_U320.pkl,156,3694,4,3,-936.41085,0.2289500000000544,260.0,2.4,320.0
L260_D2.4_U340,r260/t2.4/t2.4_340.cif,L260_D2.4_U340.pkl,156,3622,4,3,-936.25774,0.382060000000024,260.0,2.4,340.0
L260_D2.4_U40,r260/t2.4/t2.4_40.cif,L260_D2.4_U40.pkl,156,3622,4,3,-936.2632,0.3766000000000531,260.0,2.4,40.0
L260_D2.4_U60,r260/t2.4/t2.4_60.cif,L260_D2.4_U60.pkl,156,3700,4,3,-936.47935,0.1604500000000825,260.0,2.4,60.0
L260_D2.4_U80,r260/t2.4/t2.4_80.cif,L260_D2.4_U80.pkl,156,3690,4,3,-936.44192,0.1978800000000546,260.0,2.4,80.0
L260_D3.6_U0,r260/t3.6/t3.6_0.cif,L260_D3.6_U0.pkl,156,3746,4,3,-936.24663,0.3931700000000546,260.0,3.6,0.0
L260_D3.6_U100,r260/t3.6/t3.6_100.cif,L260_D3.6_U100.pkl,156,3724,4,3,-936.26332,0.376480000000015,260.0,3.6,100.0
L260_D3.6_U120,r260/t3.6/t3.6_120.cif,L260_D3.6_U120.pkl,156,3830,4,3,-936.51264,0.1271600000000035,260.0,3.6,120.0
L260_D3.6_U140,r260/t3.6/t3.6_140.cif,L260_D3.6_U140.pkl,156,3696,4,3,-936.49522,0.144580000000019,260.0,3.6,140.0
L260_D3.6_U160,r260/t3.6/t3.6_160.cif,L260_D3.6_U160.pkl,156,3622,4,3,-936.45681,0.1829900000000179,260.0,3.6,160.0
L260_D3.6_U180,r260/t3.6/t3.6_180.cif,L260_D3.6_U180.pkl,156,3554,4,3,-936.29577,0.3440300000000889,260.0,3.6,180.0
L260_D3.6_U20,r260/t3.6/t3.6_20.cif,L260_D3.6_U20.pkl,156,3628,4,3,-936.14715,0.492650000000026,260.0,3.6,20.0
L260_D3.6_U200,r260/t3.6/t3.6_200.cif,L260_D3.6_U200.pkl,156,3614,4,3,-936.33143,0.3083700000000817,260.0,3.6,200.0
L260_D3.6_U220,r260/t3.6/t3.6_220.cif,L260_D3.6_U220.pkl,156,3680,4,3,-936.71571,-0.075909999999908,260.0,3.6,220.0
L260_D3.6_U240,r260/t3.6/t3.6_240.cif,L260_D3.6_U240.pkl,156,3888,4,3,-936.98971,-0.3499099999999089,260.0,3.6,240.0
L260_D3.6_U260,r260/t3.6/t3.6_260.cif,L260_D3.6_U260.pkl,156,3722,4,3,-936.40989,0.229910000000018,260.0,3.6,260.0
L260_D3.6_U280,r260/t3.6/t3.6_280.cif,L260_D3.6_U280.pkl,156,4122,4,3,-936.94761,-0.3078100000000177,260.0,3.6,280.0
L260_D3.6_U300,r260/t3.6/t3.6_300.cif,L260_D3.6_U300.pkl,156,3978,4,3,-936.7898,-0.1499999999999772,260.0,3.6,300.0
L260_D3.6_U320,r260/t3.6/t3.6_320.cif,L260_D3.6_U320.pkl,156,3576,4,3,-936.15076,0.4890400000000454,260.0,3.6,320.0
L260_D3.6_U340,r260/t3.6/t3.6_340.cif,L260_D3.6_U340.pkl,156,3638,4,3,-936.18377,0.4560300000000552,260.0,3.6,340.0
L260_D3.6_U40,r260/t3.6/t3.6_40.cif,L260_D3.6_U40.pkl,156,3658,4,3,-936.2713,0.36850000000004,260.0,3.6,40.0
L260_D3.6_U60,r260/t3.6/t3.6_60.cif,L260_D3.6_U60.pkl,156,3660,4,3,-936.39025,0.2495499999999992,260.0,3.6,60.0
L260_D3.6_U80,r260/t3.6/t3.6_80.cif,L260_D3.6_U80.pkl,156,3714,4,3,-936.42581,0.2139900000000807,260.0,3.6,80.0
L260_D4.8_U0,r260/t4.8/t4.8_0.cif,L260_D4.8_U0.pkl,156,3748,4,3,-936.27043,0.3693700000000035,260.0,4.8,0.0
L260_D4.8_U100,r260/t4.8/t4.8_100.cif,L260_D4.8_U100.pkl,156,3808,4,3,-936.59342,0.0463799999999992,260.0,4.8,100.0
L260_D4.8_U120,r260/t4.8/t4.8_120.cif,L260_D4.8_U120.pkl,156,4016,4,3,-936.85509,-0.2152899999999817,260.0,4.8,120.0
L260_D4.8_U140,r260/t4.8/t4.8_140.cif,L260_D4.8_U140.pkl,156,3954,4,3,-936.88243,-0.2426299999999628,260.0,4.8,140.0
L260_D4.8_U160,r260/t4.8/t4.8_160.cif,L260_D4.8_U160.pkl,156,3658,4,3,-936.47632,0.1634800000000495,260.0,4.8,160.0
L260_D4.8_U180,r260/t4.8/t4.8_180.cif,L260_D4.8_U180.pkl,156,3652,4,3,-936.37004,0.2697600000000193,260.0,4.8,180.0
L260_D4.8_U20,r260/t4.8/t4.8_20.cif,L260_D4.8_U20.pkl,156,3636,4,3,-936.15051,0.4892899999999827,260.0,4.8,20.0
L260_D4.8_U200,r260/t4.8/t4.8_200.cif,L260_D4.8_U200.pkl,156,3580,4,3,-936.29916,0.3406400000000076,260.0,4.8,200.0
L260_D4.8_U220,r260/t4.8/t4.8_220.cif,L260_D4.8_U220.pkl,156,3770,4,3,-936.7319,-0.0920999999999594,260.0,4.8,220.0
L260_D4.8_U240,r260/t4.8/t4.8_240.cif,L260_D4.8_U240.pkl,156,3930,4,3,-936.88519,-0.2453899999999294,260.0,4.8,240.0
L260_D4.8_U260,r260/t4.8/t4.8_260.cif,L260_D4.8_U260.pkl,156,4178,4,3,-937.07779,-0.4379900000000134,260.0,4.8,260.0
L260_D4.8_U280,r260/t4.8/t4.8_280.cif,L260_D4.8_U280.pkl,156,4130,4,3,-936.89026,-0.2504599999999755,260.0,4.8,280.0
L260_D4.8_U300,r260/t4.8/t4.8_300.cif,L260_D4.8_U300.pkl,156,4152,4,3,-937.05252,-0.412719999999922,260.0,4.8,300.0
L260_D4.8_U320,r260/t4.8/t4.8_320.cif,L260_D4.8_U320.pkl,156,3678,4,3,-936.2809,0.3589000000000624,260.0,4.8,320.0
L260_D4.8_U340,r260/t4.8/t4.8_340.cif,L260_D4.8_U340.pkl,156,3642,4,3,-936.16703,0.4727700000000823,260.0,4.8,340.0
L260_D4.8_U40,r260/t4.8/t4.8_40.cif,L260_D4.8_U40.pkl,156,3596,4,3,-936.20482,0.4349799999999959,260.0,4.8,40.0
L260_D4.8_U60,r260/t4.8/t4.8_60.cif,L260_D4.8_U60.pkl,156,3636,4,3,-936.35544,0.2843599999999924,260.0,4.8,60.0
L260_D4.8_U80,r260/t4.8/t4.8_80.cif,L260_D4.8_U80.pkl,156,3722,4,3,-936.34753,0.2922700000000304,260.0,4.8,80.0
L260_D6_U0,r260/t6.0/t6.0_0.cif,L260_D6_U0.pkl,156,3746,4,3,-936.27318,0.3666200000000117,260.0,6.0,0.0
L260_D6_U100,r260/t6.0/t6.0_100.cif,L260_D6_U100.pkl,156,3806,4,3,-936.59663,0.0431700000000319,260.0,6.0,100.0
L260_D6_U120,r260/t6.0/t6.0_120.cif,L260_D6_U120.pkl,156,3948,4,3,-936.79469,-0.1548899999999093,260.0,6.0,120.0
L260_D6_U140,r260/t6.0/t6.0_140.cif,L260_D6_U140.pkl,156,3656,4,3,-936.38643,0.2533700000000181,260.0,6.0,140.0
L260_D6_U160,r260/t6.0/t6.0_160.cif,L260_D6_U160.pkl,156,3944,4,3,-936.84293,-0.2031299999999873,260.0,6.0,160.0
L260_D6_U180,r260/t6.0/t6.0_180.cif,L260_D6_U180.pkl,156,3572,4,3,-936.17902,0.4607799999999997,260.0,6.0,180.0
L260_D6_U20,r260/t6.0/t6.0_20.cif,L260_D6_U20.pkl,156,3626,4,3,-936.16549,0.4743100000000595,260.0,6.0,20.0
L260_D6_U200,r260/t6.0/t6.0_200.cif,L260_D6_U200.pkl,156,3546,4,3,-936.09291,0.5468900000000758,260.0,6.0,200.0
L260_D6_U220,r260/t6.0/t6.0_220.cif,L260_D6_U220.pkl,156,3724,4,3,-936.28083,0.3589699999999993,260.0,6.0,220.0
L260_D6_U240,r260/t6.0/t6.0_240.cif,L260_D6_U240.pkl,156,4006,4,3,-936.81587,-0.1760699999999815,260.0,6.0,240.0
L260_D6_U260,r260/t6.0/t6.0_260.cif,L260_D6_U260.pkl,156,3692,4,3,-936.35474,0.285060000000044,260.0,6.0,260.0
L260_D6_U280,r260/t6.0/t6.0_280.cif,L260_D6_U280.pkl,156,3922,4,3,-936.5979,0.0419000000000551,260.0,6.0,280.0
L260_D6_U300,r260/t6.0/t6.0_300.cif,L260_D6_U300.pkl,156,3752,4,3,-936.44258,0.1972200000000157,260.0,6.0,300.0
L260_D6_U320,r260/t6.0/t6.0_320.cif,L260_D6_U320.pkl,156,3640,4,3,-936.34019,0.2996100000000297,260.0,6.0,320.0
L260_D6_U340,r260/t6.0/t6.0_340.cif,L260_D6_U340.pkl,156,3676,4,3,-936.35447,0.2853300000000445,260.0,6.0,340.0
L260_D6_U40,r260/t6.0/t6.0_40.cif,L260_D6_U40.pkl,156,3612,4,3,-936.27988,0.3599199999999882,260.0,6.0,40.0
L260_D6_U60,r260/t6.0/t6.0_60.cif,L260_D6_U60.pkl,156,3612,4,3,-936.33489,0.3049100000000635,260.0,6.0,60.0
L260_D6_U80,r260/t6.0/t6.0_80.cif,L260_D6_U80.pkl,156,3616,4,3,-936.32526,0.3145400000000791,260.0,6.0,80.0
L260_D7.2_U0,r260/t7.2/t7.2_0.cif,L260_D7.2_U0.pkl,156,3706,4,3,-936.40274,0.2370600000000422,260.0,7.2,0.0
L260_D7.2_U100,r260/t7.2/t7.2_100.cif,L260_D7.2_U100.pkl,156,3862,4,3,-936.58462,0.0551800000000639,260.0,7.2,100.0
L260_D7.2_U120,r260/t7.2/t7.2_120.cif,L260_D7.2_U120.pkl,156,3700,4,3,-936.42093,0.2188700000000381,260.0,7.2,120.0
L260_D7.2_U140,r260/t7.2/t7.2_140.cif,L260_D7.2_U140.pkl,156,3932,4,3,-936.73783,-0.0980299999999942,260.0,7.2,140.0
L260_D7.2_U160,r260/t7.2/t7.2_160.cif,L260_D7.2_U160.pkl,156,3920,4,3,-936.72614,-0.0863399999999501,260.0,7.2,160.0
L260_D7.2_U180,r260/t7.2/t7.2_180.cif,L260_D7.2_U180.pkl,156,3572,4,3,-936.14671,0.493090000000052,260.0,7.2,180.0
L260_D7.2_U20,r260/t7.2/t7.2_20.cif,L260_D7.2_U20.pkl,156,3564,4,3,-936.16038,0.4794200000000046,260.0,7.2,20.0
L260_D7.2_U200,r260/t7.2/t7.2_200.cif,L260_D7.2_U200.pkl,156,3590,4,3,-936.14049,0.4993100000000368,260.0,7.2,200.0
L260_D7.2_U220,r260/t7.2/t7.2_220.cif,L260_D7.2_U220.pkl,156,3838,4,3,-936.54085,0.0989500000000589,260.0,7.2,220.0
L260_D7.2_U240,r260/t7.2/t7.2_240.cif,L260_D7.2_U240.pkl,156,3788,4,3,-936.46795,0.1718500000000631,260.0,7.2,240.0
L260_D7.2_U260,r260/t7.2/t7.2_260.cif,L260_D7.2_U260.pkl,156,3872,4,3,-936.58121,0.058589999999981,260.0,7.2,260.0
L260_D7.2_U280,r260/t7.2/t7.2_280.cif,L260_D7.2_U280.pkl,156,3866,4,3,-936.61106,0.0287400000000843,260.0,7.2,280.0
L260_D7.2_U300,r260/t7.2/t7.2_300.cif,L260_D7.2_U300.pkl,156,3736,4,3,-936.45104,0.188760000000002,260.0,7.2,300.0
L260_D7.2_U320,r260/t7.2/t7.2_320.cif,L260_D7.2_U320.pkl,156,3656,4,3,-936.39377,0.2460300000000188,260.0,7.2,320.0
L260_D7.2_U340,r260/t7.2/t7.2_340.cif,L260_D7.2_U340.pkl,156,3726,4,3,-936.50953,0.1302699999999959,260.0,7.2,340.0
L260_D7.2_U40,r260/t7.2/t7.2_40.cif,L260_D7.2_U40.pkl,156,3526,4,3,-936.14538,0.494419999999991,260.0,7.2,40.0
L260_D7.2_U60,r260/t7.2/t7.2_60.cif,L260_D7.2_U60.pkl,156,3596,4,3,-936.28769,0.3521100000000388,260.0,7.2,60.0
L260_D7.2_U80,r260/t7.2/t7.2_80.cif,L260_D7.2_U80.pkl,156,3608,4,3,-936.21873,0.421069999999986,260.0,7.2,80.0
L260_D8.4_U0,r260/t8.4/t8.4_0.cif,L260_D8.4_U0.pkl,156,3860,4,3,-936.59449,0.0453100000000858,260.0,8.4,0.0
L260_D8.4_U100,r260/t8.4/t8.4_100.cif,L260_D8.4_U100.pkl,156,3844,4,3,-936.51322,0.1265799999999899,260.0,8.4,100.0
L260_D8.4_U120,r260/t8.4/t8.4_120.cif,L260_D8.4_U120.pkl,156,3842,4,3,-936.54572,0.0940800000000763,260.0,8.4,120.0
L260_D8.4_U140,r260/t8.4/t8.4_140.cif,L260_D8.4_U140.pkl,156,3722,4,3,-936.33267,0.3071300000000292,260.0,8.4,140.0
L260_D8.4_U160,r260/t8.4/t8.4_160.cif,L260_D8.4_U160.pkl,156,3680,4,3,-936.15762,0.4821800000000849,260.0,8.4,160.0
L260_D8.4_U180,r260/t8.4/t8.4_180.cif,L260_D8.4_U180.pkl,156,3646,4,3,-936.16588,0.473920000000021,260.0,8.4,180.0
L260_D8.4_U20,r260/t8.4/t8.4_20.cif,L260_D8.4_U20.pkl,156,3576,4,3,-936.13512,0.5046800000000076,260.0,8.4,20.0
L260_D8.4_U200,r260/t8.4/t8.4_200.cif,L260_D8.4_U200.pkl,156,3736,4,3,-936.40172,0.2380800000000817,260.0,8.4,200.0
L260_D8.4_U220,r260/t8.4/t8.4_220.cif,L260_D8.4_U220.pkl,156,3872,4,3,-936.61347,0.0263300000000299,260.0,8.4,220.0
L260_D8.4_U240,r260/t8.4/t8.4_240.cif,L260_D8.4_U240.pkl,156,3866,4,3,-936.53564,0.1041600000000926,260.0,8.4,240.0
L260_D8.4_U260,r260/t8.4/t8.4_260.cif,L260_D8.4_U260.pkl,156,3754,4,3,-936.41116,0.2286400000000412,260.0,8.4,260.0
L260_D8.4_U280,r260/t8.4/t8.4_280.cif,L260_D8.4_U280.pkl,156,3872,4,3,-936.64355,-0.0037499999999681,260.0,8.4,280.0
L260_D8.4_U300,r260/t8.4/t8.4_300.cif,L260_D8.4_U300.pkl,156,3756,4,3,-936.49409,0.1457100000000082,260.0,8.4,300.0
L260_D8.4_U320,r260/t8.4/t8.4_320.cif,L260_D8.4_U320.pkl,156,3758,4,3,-936.37392,0.2658800000000383,260.0,8.4,320.0
L260_D8.4_U340,r260/t8.4/t8.4_340.cif,L260_D8.4_U340.pkl,156,3736,4,3,-936.45234,0.1874599999999873,260.0,8.4,340.0
L260_D8.4_U40,r260/t8.4/t8.4_40.cif,L260_D8.4_U40.pkl,156,3638,4,3,-936.21163,0.4281700000000228,260.0,8.4,40.0
L260_D8.4_U60,r260/t8.4/t8.4_60.cif,L260_D8.4_U60.pkl,156,3706,4,3,-936.34446,0.2953400000000101,260.0,8.4,60.0
L260_D8.4_U80,r260/t8.4/t8.4_80.cif,L260_D8.4_U80.pkl,156,3828,4,3,-936.49804,0.1417600000000902,260.0,8.4,80.0
L260_D9.6_U0,r260/t9.6/t9.6_0.cif,L260_D9.6_U0.pkl,156,3830,4,3,-936.45769,0.1821100000000797,260.0,9.6,0.0
L260_D9.6_U100,r260/t9.6/t9.6_100.cif,L260_D9.6_U100.pkl,156,3806,4,3,-936.45233,0.1874700000000757,260.0,9.6,100.0
L260_D9.6_U120,r260/t9.6/t9.6_120.cif,L260_D9.6_U120.pkl,156,3820,4,3,-936.33424,0.305560000000014,260.0,9.6,120.0
L260_D9.6_U140,r260/t9.6/t9.6_140.cif,L260_D9.6_U140.pkl,156,3662,4,3,-936.18708,0.4527199999999993,260.0,9.6,140.0
L260_D9.6_U160,r260/t9.6/t9.6_160.cif,L260_D9.6_U160.pkl,156,3672,4,3,-936.20883,0.4309700000000021,260.0,9.6,160.0
L260_D9.6_U180,r260/t9.6/t9.6_180.cif,L260_D9.6_U180.pkl,156,3714,4,3,-936.2856,0.3541999999999916,260.0,9.6,180.0
L260_D9.6_U20,r260/t9.6/t9.6_20.cif,L260_D9.6_U20.pkl,156,3680,4,3,-936.2157,0.4241000000000667,260.0,9.6,20.0
L260_D9.6_U200,r260/t9.6/t9.6_200.cif,L260_D9.6_U200.pkl,156,3672,4,3,-936.33145,0.3083500000000185,260.0,9.6,200.0
L260_D9.6_U220,r260/t9.6/t9.6_220.cif,L260_D9.6_U220.pkl,156,3850,4,3,-936.54467,0.0951300000000401,260.0,9.6,220.0
L260_D9.6_U240,r260/t9.6/t9.6_240.cif,L260_D9.6_U240.pkl,156,3824,4,3,-936.45552,0.1842800000000579,260.0,9.6,240.0
L260_D9.6_U260,r260/t9.6/t9.6_260.cif,L260_D9.6_U260.pkl,156,3892,4,3,-936.54458,0.0952200000000402,260.0,9.6,260.0
L260_D9.6_U280,r260/t9.6/t9.6_280.cif,L260_D9.6_U280.pkl,156,3806,4,3,-936.57882,0.0609800000000859,260.0,9.6,280.0
L260_D9.6_U300,r260/t9.6/t9.6_300.cif,L260_D9.6_U300.pkl,156,3778,4,3,-936.56449,0.0753100000000586,260.0,9.6,300.0
L260_D9.6_U320,r260/t9.6/t9.6_320.cif,L260_D9.6_U320.pkl,156,3730,4,3,-936.48586,0.1539400000000341,260.0,9.6,320.0
L260_D9.6_U340,r260/t9.6/t9.6_340.cif,L260_D9.6_U340.pkl,156,3744,4,3,-936.47769,0.1621099999999842,260.0,9.6,340.0
L260_D9.6_U40,r260/t9.6/t9.6_40.cif,L260_D9.6_U40.pkl,156,3628,4,3,-936.20825,0.4315500000000156,260.0,9.6,40.0
L260_D9.6_U60,r260/t9.6/t9.6_60.cif,L260_D9.6_U60.pkl,156,3710,4,3,-936.42347,0.2163300000000845,260.0,9.6,60.0
L260_D9.6_U80,r260/t9.6/t9.6_80.cif,L260_D9.6_U80.pkl,156,3812,4,3,-936.51207,0.1277300000000423,260.0,9.6,80.0
L280_D0_U0,r280/t0/t0_0.cif,L280_D0_U0.pkl,156,3826,4,3,-936.52499,0.114810000000034,280.0,0.0,0.0
L280_D0_U100,r280/t0/t0_100.cif,L280_D0_U100.pkl,156,4080,4,3,-936.70225,-0.0624500000000125,280.0,0.0,100.0
L280_D0_U120,r280/t0/t0_120.cif,L280_D0_U120.pkl,156,3744,4,3,-936.27371,0.3660899999999856,280.0,0.0,120.0
L280_D0_U140,r280/t0/t0_140.cif,L280_D0_U140.pkl,156,3696,4,3,-936.1128,0.5270000000000437,280.0,0.0,140.0
L280_D0_U160,r280/t0/t0_160.cif,L280_D0_U160.pkl,156,3692,4,3,-936.07608,0.5637199999999893,280.0,0.0,160.0
L280_D0_U180,r280/t0/t0_180.cif,L280_D0_U180.pkl,156,3666,4,3,-936.17258,0.4672199999999975,280.0,0.0,180.0
L280_D0_U20,r280/t0/t0_20.cif,L280_D0_U20.pkl,156,3660,4,3,-936.19684,0.4429600000000846,280.0,0.0,20.0
L280_D0_U200,r280/t0/t0_200.cif,L280_D0_U200.pkl,156,3778,4,3,-936.37294,0.2668600000000651,280.0,0.0,200.0
